B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label
27.58,2.04,2.0,3,370.0,560,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2,2,0,7,1,1,1,0,0,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.6,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
47.42,3.0,13.875,2,519.0,1704,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,13,7,1,1,1,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.125,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
43.17,5.0,2.25,0,141.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,0,0,0,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.7837837837837838,0.5151515151515151,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936
26.08,8.665,1.415,0,160.0,150,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,7,1,0,0,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.6,0.5909090909090909,0.20175438596491227,0.7578125,0.5609756097560976,0.5367088607594936
23.25,4.0,0.25,0,160.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5151515151515151,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
51.33,10.0,0.0,11,0.0,1249,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,6,0,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.7837837837837838,0.5151515151515151,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
51.83,2.04,1.5,0,120.0,1,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,5,2,0,0,0,0,1,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.8333333333333334,0.8611111111111112,0.9295774647887324,0.7578125,0.5609756097560976,0.5367088607594936
17.67,0.0,0.0,0,86.0,0,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.014492753623188406,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,2,7,2,0,0,0,0,1,0.5285714285714286,0.6909090909090909,0.6909090909090909,0.6666666666666666,0.8611111111111112,0.9295774647887324,0.7578125,0.5609756097560976,0.5367088607594936
52.5,6.5,6.29,15,0.0,11202,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,8,7,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.71875,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
37.5,1.125,1.5,0,431.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.043478260869565216,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,3,7,0,0,1,0,0,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.7894736842105263,0.5909090909090909,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936
45.0,8.5,14.0,1,88.0,2000,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,3,1,1,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.16666666666666666,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
19.33,10.915,0.585,2,200.0,7,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,0,1,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5151515151515151,0.9295774647887324,0.2702702702702703,0.5435897435897435,0.5367088607594936
30.58,10.665,0.085,12,129.0,3,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,3,0,1,1,0,1,0.5285714285714286,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.9295774647887324,0.2702702702702703,0.5435897435897435,0.5367088607594936
42.17,5.04,12.75,0,92.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,10,3,1,0,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
51.58,15.0,8.5,9,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
28.17,0.375,0.585,4,80.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,1,1,0,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.3333333333333333,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
20.67,5.29,0.375,1,160.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,10,7,1,1,0,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
19.42,1.5,2.0,0,100.0,20,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05253623188405797,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,2,7,1,0,1,0,1,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.16666666666666666,0.5909090909090909,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
23.5,3.165,0.415,1,280.0,80,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07246376811594203,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2,2,8,7,0,1,1,0,1,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.71875,0.5909090909090909,0.9295774647887324,0.2702702702702703,0.5435897435897435,0.5367088607594936
23.33,11.625,0.835,0,160.0,300,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,12,7,1,0,1,0,0,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.5555555555555556,0.5909090909090909,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
47.33,6.5,1.0,0,0.0,228,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,7,0,0,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5909090909090909,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936
22.42,5.665,2.585,7,129.0,3257,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,1,1,0,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.3333333333333333,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
30.33,0.5,0.085,0,252.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.043478260869565216,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,3,3,0,0,1,2,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.7894736842105263,0.358695652173913,0.9295774647887324,0.7578125,0.5435897435897435,0.725
54.83,15.5,0.0,20,152.0,130,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.012681159420289856,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,4,8,1,1,0,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.38461538461538464,0.0,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
37.75,7.0,11.5,7,300.0,5,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,10,3,1,1,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
17.92,10.21,0.0,0,0.0,50,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,5,2,0,0,0,0,1,0.5285714285714286,0.509090909090909,0.509090909090909,0.8333333333333334,0.8611111111111112,0.9295774647887324,0.7578125,0.5609756097560976,0.5367088607594936
39.58,13.915,8.625,6,70.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,12,7,1,1,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5555555555555556,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
38.25,6.0,1.0,0,0.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,8,7,1,0,1,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.71875,0.5909090909090909,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
23.08,2.5,0.085,0,100.0,4208,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,5,2,0,0,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.8333333333333334,0.8611111111111112,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936
22.83,2.29,2.29,7,140.0,2384,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,3,1,1,1,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936
23.17,0.0,0.0,0,152.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.012681159420289856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,7,0,0,0,1,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5909090909090909,0.9295774647887324,0.7578125,0.5609756097560976,0.5
27.25,0.625,0.455,0,200.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0,7,1,0,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.6,0.5909090909090909,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936
43.25,3.0,6.0,11,80.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,10,3,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936
37.33,6.5,4.25,12,93.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,9,3,1,1,1,0,0,0.564935064935065,0.514792899408284,0.514792899408284,0.5357142857142857,0.38202247191011235,0.19827586206896552,0.25136612021857924,0.5336538461538461,0.5365239294710328
30.5,6.5,4.0,7,0.0,3065,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,1,1,1,0,0,0.5223880597014925,0.514792899408284,0.514792899408284,0.5824175824175825,0.5128205128205128,0.19827586206896552,0.25136612021857924,0.5336538461538461,0.5365239294710328
67.75,5.5,13.0,1,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.012681159420289856,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,4,8,1,1,1,0,0,0.564935064935065,0.514792899408284,0.514792899408284,0.4117647058823529,0.3333333333333333,0.19827586206896552,0.25136612021857924,0.5336538461538461,0.5365239294710328
25.17,6.0,1.0,3,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,1,1,0,0,0,0.564935064935065,0.514792899408284,0.514792899408284,0.5824175824175825,0.5855513307984791,0.19827586206896552,0.25136612021857924,0.5683760683760684,0.5365239294710328
