B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
17.58,9.0,1.375,0,0.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,7,1,0,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746,345.21639999999996,185.79999999999998,28.58,1.8579999999999999,8.579999999999998,44.1275,20.955,7.823157894736841,16.205,18.58,19.58,18.58,17.58,18.58,19.58,18.58,17.58,0.5382131324004307,-8.579999999999998,100.0,23.75,12.375,4.2105263157894735,7.625,10.0,11.0,10.0,9.0,10.0,11.0,10.0,9.0,0.12782561894510228,-16.205,0.2375,-7.625,5.640625,2.375,3.375,2.375,1.375,2.375,3.375,2.375,1.375,0.053821313240043064,-17.58,0.1,-9.0,0.42105263157894735,-1.375,1,1.0,2.0,1.0,0.0,0.053821313240043064,-17.58,0.1,-9.0,0.42105263157894735,-1.375,1.0,0.0,1.0
30.83,0.0,1.25,1,202.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,12,7,1,1,0,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746,1013.1488999999999,31.83,32.83,31.83,30.83,71.61749999999999,34.08,14.146666666666667,29.58,63.66,33.83,15.915,29.83,6461.49,234.82999999999998,0.15679802955665023,-171.17000000000002,0.03141690229343387,-30.83,1.0,2.25,3.25,0.4444444444444444,-1.25,2.0,3.0,0.5,-1.0,203.0,204.0,0.0049261083743842365,-202.0,0.0706880301602262,-29.58,2.25,1.25,5.0625,4.5,4.25,1.125,0.25,456.75,205.25,0.011083743842364532,-200.75,0.06283380458686774,-29.83,2.0,1.0,0.8888888888888888,-0.25,4,406.0,205.0,0.009852216748768473,-201.0,6.377631165567076,171.17000000000002,203.0,202.0,90.22222222222223,200.75,101.5,201.0,41209.0
15.92,2.875,0.085,0,120.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,0,0,0,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,286.28640000000007,65.56500000000001,20.795,4.3664516129032265,13.045000000000002,18.3582,18.005000000000003,15.594470046082952,15.835,16.92,17.92,16.92,15.920000000000002,2047.3200000000002,137.92000000000002,0.13983471074380166,-104.08,0.2290189125295508,-13.045000000000002,15.015625,4.204375,4.96,3.5714285714285716,2.79,3.875,4.875,3.875,2.875,468.875,124.875,0.03202479338842975,-117.125,0.06412529550827423,-15.835,0.27999999999999997,-2.79,1.177225,1.085,2.085,1.085,0.08499999999999996,131.285,122.085,0.00896694214876033,-119.915,0.05910165484633569,-15.920000000000002,0.25806451612903225,-2.875,0.9216589861751152,-0.08499999999999996,1,121.0,122.0,0.008264462809917356,-120.0,7.151300236406619,104.08,31.225806451612904,117.125,111.52073732718894,119.915,121.0,120.0,14641.0
45.83,10.5,5.0,7,0.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,7,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746,2193.0489,538.545,58.33,4.072173913043478,35.33,280.98,52.83,7.805,40.83,374.64,54.83,5.85375,38.83,46.83,47.83,46.83,45.83,0.24556907964979716,-35.33,132.25,69.0,17.5,1.9166666666666667,5.5,92.0,19.5,1.4375,3.5,11.5,12.5,11.5,10.5,0.12812299807815503,-40.83,0.5217391304347826,-5.5,36.0,48.0,14.0,0.75,-2.0,6.0,7.0,6.0,5.0,0.17083066410420672,-38.83,0.6956521739130435,-3.5,1.3333333333333333,2.0,64,8.0,9.0,8.0,7.0,0.02135383301302584,-45.83,0.08695652173913043,-10.5,0.16666666666666666,-5.0,0.125,-7.0,1.0
19.17,0.0,0.0,0,500.0,1,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,2,9,0,0,0,1,2,0,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.5769230769230769,0.5526315789473685,0.9205607476635514,0.764,0.5445544554455446,0.7878787878787878,406.8289000000001,20.17,21.17,20.17,19.17,20.17,21.17,20.17,19.17,20.17,21.17,20.17,19.17,10105.17,521.17,0.04025948103792416,-480.83,0.04957858205255329,-19.17,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,501.0,502.0,0.001996007984031936,-500.0,0.04957858205255329,-19.17,1.0,0.0,1.0,1.0,2.0,1.0,0.0,501.0,502.0,0.001996007984031936,-500.0,0.04957858205255329,-19.17,1.0,0.0,1.0,0.0,1,501.0,502.0,0.001996007984031936,-500.0,24.8388696083292,480.83,501.0,500.0,501.0,500.0,501.0,500.0,251001.0
48.17,3.5,3.5,0,230.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,7,1,0,0,2,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.7878787878787878,2417.6889,221.26500000000001,53.67,10.926666666666668,44.67,221.26500000000001,53.67,10.926666666666668,44.67,49.17,50.17,49.17,48.17,11358.27,280.17,0.21285714285714286,-181.82999999999998,0.09151921903599755,-44.67,20.25,20.25,9.0,1.0,0.0,4.5,5.5,4.5,3.5,1039.5,235.5,0.01948051948051948,-226.5,0.09151921903599755,-44.67,1.0,0.0,20.25,4.5,5.5,4.5,3.5,1039.5,235.5,0.01948051948051948,-226.5,0.02033760423022168,-48.17,0.2222222222222222,-3.5,0.2222222222222222,-3.5,1,231.0,232.0,0.004329004329004329,-230.0,4.697986577181208,181.82999999999998,51.333333333333336,226.5,51.333333333333336,226.5,231.0,230.0,53361.0
49.17,2.29,0.29,0,200.0,3,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,5,2,0,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.8717948717948718,0.8571428571428571,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,2517.0289000000002,165.0593,53.46,15.249240121580547,46.88,64.7193,51.46,38.89147286821706,48.88,50.17,51.17,50.17,49.17,10084.17,251.17000000000002,0.24960199004975125,-150.82999999999998,0.06557703807056009,-46.88,10.8241,4.2441,4.58,2.550387596899225,2.0,3.29,4.29,3.29,2.29,661.29,204.29,0.0163681592039801,-197.71,0.025712577237392863,-48.88,0.39209726443769,-2.0,1.6641000000000001,1.29,2.29,1.29,0.29000000000000004,259.29,202.29,0.006417910447761194,-199.71,0.019932230416583614,-49.17,0.303951367781155,-2.29,0.7751937984496123,-0.29000000000000004,1,201.0,202.0,0.004975124378109453,-200.0,4.006378313733307,150.82999999999998,61.09422492401216,197.71,155.81395348837208,199.71,201.0,200.0,40401.0
34.25,3.0,7.415,0,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,3,1,0,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.35294117647058826,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746,1242.5625,141.0,39.25,8.8125,31.25,296.62874999999997,43.665,4.188948306595366,26.835,35.25,36.25,35.25,34.25,35.25,36.25,35.25,34.25,0.11347517730496454,-31.25,16.0,33.66,12.415,0.4753416518122401,-4.414999999999999,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,0.23872340425531913,-26.835,2.10375,4.414999999999999,70.81222499999998,8.415,9.415,8.415,7.414999999999999,8.415,9.415,8.415,7.414999999999999,0.028368794326241134,-34.25,0.25,-3.0,0.11883541295306002,-7.414999999999999,1,1.0,2.0,1.0,0.0,0.028368794326241134,-34.25,0.25,-3.0,0.11883541295306002,-7.414999999999999,1.0,0.0,1.0
33.67,0.375,0.375,0,300.0,44,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,2,7,0,0,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,1202.0089,47.67125,36.045,25.214545454545455,33.295,47.67125,36.045,25.214545454545455,33.295,34.67,35.67,34.67,33.67,10435.67,335.67,0.1151827242524917,-266.33,0.03965964811075858,-33.295,1.890625,1.890625,2.75,1.0,0.0,1.375,2.375,1.375,0.375,413.875,302.375,0.004568106312292359,-299.625,0.03965964811075858,-33.295,1.0,0.0,1.890625,1.375,2.375,1.375,0.375,413.875,302.375,0.004568106312292359,-299.625,0.028843380444188056,-33.67,0.7272727272727273,-0.375,0.7272727272727273,-0.375,1,301.0,302.0,0.0033222591362126247,-300.0,8.681857513700605,266.33,218.9090909090909,299.625,218.9090909090909,299.625,301.0,300.0,90601.0
28.92,0.375,0.29,0,220.0,140,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,0,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,895.2064000000001,41.14,31.295,21.76,28.545,38.5968,31.21,23.193798449612405,28.630000000000003,29.92,30.92,29.92,28.92,6612.320000000001,250.92000000000002,0.13538461538461538,-191.07999999999998,0.04595588235294117,-28.545,1.890625,1.7737500000000002,2.665,1.065891472868217,0.08499999999999996,1.375,2.375,1.375,0.375,303.875,222.375,0.006221719457013574,-219.625,0.043114973262032084,-28.630000000000003,0.9381818181818182,-0.08499999999999996,1.6641000000000001,1.29,2.29,1.29,0.29000000000000004,285.09000000000003,222.29,0.00583710407239819,-219.71,0.03342245989304812,-28.92,0.7272727272727273,-0.375,0.7751937984496123,-0.29000000000000004,1,221.0,222.0,0.004524886877828055,-220.0,7.386363636363636,191.07999999999998,160.72727272727272,219.625,171.31782945736433,219.71,221.0,220.0,48841.0
21.5,11.5,0.5,0,100.0,68,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,7,1,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746,506.25,281.25,35.0,1.8,10.0,33.75,24.0,15.0,21.0,22.5,23.5,22.5,21.5,2272.5,123.5,0.22277227722772278,-78.5,0.5555555555555556,-10.0,156.25,18.75,14.0,8.333333333333334,11.0,12.5,13.5,12.5,11.5,1262.5,113.5,0.12376237623762376,-88.5,0.06666666666666667,-21.0,0.12,-11.0,2.25,1.5,2.5,1.5,0.5,151.5,102.5,0.01485148514851485,-99.5,0.044444444444444446,-21.5,0.08,-11.5,0.6666666666666666,-0.5,1,101.0,102.0,0.009900990099009901,-100.0,4.488888888888889,78.5,8.08,88.5,67.33333333333333,99.5,101.0,100.0,10201.0
80.25,5.5,0.54,0,0.0,340,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,1,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746,6601.5625,528.125,87.75,12.5,74.75,125.125,82.79,52.75974025974026,79.71,81.25,82.25,81.25,80.25,81.25,82.25,81.25,80.25,0.08,-74.75,42.25,10.01,8.04,4.220779220779221,4.96,6.5,7.5,6.5,5.5,6.5,7.5,6.5,5.5,0.018953846153846154,-79.71,0.23692307692307693,-4.96,2.3716,1.54,2.54,1.54,0.54,1.54,2.54,1.54,0.54,0.012307692307692308,-80.25,0.15384615384615385,-5.5,0.6493506493506493,-0.54,1,1.0,2.0,1.0,0.0,0.012307692307692308,-80.25,0.15384615384615385,-5.5,0.6493506493506493,-0.54,1.0,0.0,1.0
23.0,11.75,0.5,2,300.0,551,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,13,3,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.125,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746,576.0,306.0,36.75,1.8823529411764706,11.25,36.0,25.5,16.0,22.5,72.0,27.0,8.0,21.0,7224.0,325.0,0.07973421926910298,-277.0,0.53125,-11.25,162.5625,19.125,14.25,8.5,11.25,38.25,15.75,4.25,9.75,3837.75,313.75,0.04235880398671096,-288.25,0.0625,-22.5,0.11764705882352941,-11.25,2.25,4.5,4.5,0.5,-1.5,451.5,302.5,0.0049833887043189366,-299.5,0.125,-21.0,0.23529411764705882,-9.75,2.0,1.5,9,903.0,304.0,0.009966777408637873,-298.0,12.541666666666666,277.0,23.607843137254903,288.25,200.66666666666666,299.5,100.33333333333333,298.0,90601.0
47.42,8.0,6.5,6,375.0,51100,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,4,0,1,1,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.42857142857142855,0.5526315789473685,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746,2344.4964,435.78000000000003,57.42,5.38,39.42,363.15000000000003,55.92,6.456,40.92,338.94,55.42,6.917142857142857,41.42,18205.920000000002,424.42,0.12877659574468087,-327.58,0.18587360594795538,-39.42,81.0,67.5,16.5,1.2,1.5,63.0,16.0,1.2857142857142858,2.0,3384.0,385.0,0.023936170212765957,-367.0,0.15489467162329615,-40.92,0.8333333333333334,-1.5,56.25,52.5,14.5,1.0714285714285714,0.5,2820.0,383.5,0.0199468085106383,-368.5,0.14456836018174307,-41.42,0.7777777777777778,-2.0,0.9333333333333333,-0.5,49,2632.0,383.0,0.018617021276595744,-369.0,7.765386204047914,327.58,41.77777777777778,367.0,50.13333333333333,368.5,53.714285714285715,369.0,141376.0
30.25,5.5,5.5,0,100.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,8,7,0,0,1,2,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.7419354838709677,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.7878787878787878,976.5625,203.125,37.75,4.8076923076923075,24.75,203.125,37.75,4.8076923076923075,24.75,31.25,32.25,31.25,30.25,3156.25,132.25,0.3094059405940594,-69.75,0.208,-24.75,42.25,42.25,13.0,1.0,0.0,6.5,7.5,6.5,5.5,656.5,107.5,0.06435643564356436,-94.5,0.208,-24.75,1.0,0.0,42.25,6.5,7.5,6.5,5.5,656.5,107.5,0.06435643564356436,-94.5,0.032,-30.25,0.15384615384615385,-5.5,0.15384615384615385,-5.5,1,101.0,102.0,0.009900990099009901,-100.0,3.232,69.75,15.538461538461538,94.5,15.538461538461538,94.5,101.0,100.0,10201.0
26.67,4.25,4.29,1,120.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,7,1,1,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746,765.6289,145.2675,32.92,5.270476190476191,22.42,146.3743,32.96,5.23062381852552,22.380000000000003,55.34,29.67,13.835,25.67,3348.07,148.67000000000002,0.22867768595041324,-93.33,0.18973617636429344,-22.42,27.5625,27.7725,10.54,0.9924385633270322,-0.040000000000000036,10.5,7.25,2.625,3.25,635.25,126.25,0.04338842975206612,-115.75,0.191181785327069,-22.380000000000003,1.0076190476190476,0.040000000000000036,27.9841,10.58,7.29,2.645,3.29,640.09,126.29,0.04371900826446281,-115.71,0.07228044813877846,-25.67,0.38095238095238093,-3.25,0.3780718336483932,-3.29,4,242.0,123.0,0.01652892561983471,-119.0,4.372967112396097,93.33,23.047619047619047,115.75,22.873345935727787,115.71,60.5,119.0,14641.0
28.08,15.0,0.0,0,0.0,13212,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.03260869565217391,0.012681159420289856,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,2,4,8,1,0,0,0,0,0.5447761194029851,0.7019230769230769,0.7019230769230769,0.42857142857142855,0.3333333333333333,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746,845.6463999999999,465.28,45.08,1.8175,13.079999999999998,29.08,30.08,29.08,28.08,29.08,30.08,29.08,28.08,29.08,30.08,29.08,28.08,0.5502063273727649,-13.079999999999998,256.0,16.0,17.0,16.0,15.0,16.0,17.0,16.0,15.0,16.0,17.0,16.0,15.0,0.034387895460797804,-28.08,0.0625,-15.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.034387895460797804,-28.08,0.0625,-15.0,1.0,0.0,1,1.0,2.0,1.0,0.0,0.034387895460797804,-28.08,0.0625,-15.0,1.0,0.0,1.0,0.0,1.0
25.67,2.21,4.0,0,188.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,0,7,1,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746,711.2889000000001,85.61070000000001,29.880000000000003,8.308411214953273,23.46,133.35000000000002,31.67,5.3340000000000005,21.67,26.67,27.67,26.67,25.67,5040.63,215.67000000000002,0.14111111111111113,-162.32999999999998,0.12035995500562428,-23.46,10.3041,16.05,8.21,0.642,-1.79,3.21,4.21,3.21,2.21,606.6899999999999,192.21,0.016984126984126983,-185.79,0.1874765654293213,-21.67,1.557632398753894,1.79,25.0,5.0,6.0,5.0,4.0,945.0,194.0,0.026455026455026454,-184.0,0.03749531308586426,-25.67,0.3115264797507788,-2.21,0.2,-4.0,1,189.0,190.0,0.005291005291005291,-188.0,7.086614173228346,162.32999999999998,58.87850467289719,185.79,37.8,184.0,189.0,188.0,35721.0
