B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
57.08,19.5,5.5,7,0.0,3000,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,6,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.5655737704918032,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,3373.2864,1190.6399999999999,78.58,2.833170731707317,37.58,377.52,64.58,8.935384615384615,51.58,464.64,66.08,7.26,50.08,58.08,59.08,58.08,57.08,0.35296143250688705,-37.58,420.25,133.25,27.0,3.1538461538461537,14.0,164.0,28.5,2.5625,12.5,20.5,21.5,20.5,19.5,0.1119146005509642,-51.58,0.3170731707317073,-14.0,42.25,52.0,14.5,0.8125,-1.5,6.5,7.5,6.5,5.5,0.13774104683195593,-50.08,0.3902439024390244,-12.5,1.2307692307692308,1.5,64,8.0,9.0,8.0,7.0,0.01721763085399449,-57.08,0.04878048780487805,-19.5,0.15384615384615385,-5.5,0.125,-7.0,1.0
30.0,5.29,2.25,5,99.0,500,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.03260869565217391,0.005434782608695652,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,4,1,1,1,1,0,0.5176470588235295,0.0,0.5106888361045131,0.3888888888888889,0.6666666666666666,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,961.0,194.99,37.29,4.92845786963434,24.71,100.75,34.25,9.538461538461538,27.75,186.0,37.0,5.166666666666667,25.0,3100.0,131.0,0.31,-69.0,0.20290322580645162,-24.71,39.5641,20.4425,9.54,1.9353846153846155,3.04,37.74,12.29,1.0483333333333333,0.29000000000000004,629.0,106.29,0.0629,-93.71,0.10483870967741936,-27.75,0.5166931637519873,-3.04,10.5625,19.5,9.25,0.5416666666666666,-2.75,325.0,103.25,0.0325,-96.75,0.1935483870967742,-25.0,0.9538950715421304,-0.29000000000000004,1.8461538461538463,2.75,36,600.0,106.0,0.06,-94.0,3.225806451612903,69.0,15.89825119236884,93.71,30.76923076923077,96.75,16.666666666666668,94.0,10000.0
34.0,5.085,1.085,0,480.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,6,0,0,0,1,0,0.5680628272251309,0.5106888361045131,0.0,0.7446808510638298,0.5319148936170213,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,1225.0,212.975,41.085,5.751848808545604,28.915,72.975,37.085,16.786570743405274,32.915,35.0,36.0,35.0,34.0,16835.0,516.0,0.07276507276507277,-446.0,0.17385714285714285,-28.915,37.027225,12.687225,8.17,2.918465227817746,4.0,6.085,7.085,6.085,5.085,2926.8849999999998,487.085,0.012650727650727651,-474.915,0.059571428571428574,-32.915,0.34264585045193097,-4.0,4.347225,2.085,3.085,2.085,1.085,1002.885,483.085,0.004334719334719335,-478.915,0.02857142857142857,-34.0,0.16433853738701726,-5.085,0.47961630695443647,-1.085,1,481.0,482.0,0.002079002079002079,-480.0,13.742857142857142,446.0,79.0468364831553,474.915,230.69544364508394,478.915,481.0,480.0,231361.0
43.08,0.375,0.375,8,300.0,162,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,6,1,1,1,0,0.5680628272251309,0.5106888361045131,0.0,0.5655737704918032,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1943.0464,60.61,45.455,32.058181818181815,42.705,60.61,45.455,32.058181818181815,42.705,396.71999999999997,53.08,4.897777777777778,35.08,13268.08,345.08,0.1464451827242525,-256.92,0.03119328493647913,-42.705,1.890625,1.890625,2.75,1.0,0.0,12.375,10.375,0.1527777777777778,-7.625,413.875,302.375,0.004568106312292359,-299.625,0.03119328493647913,-42.705,1.0,0.0,1.890625,12.375,10.375,0.1527777777777778,-7.625,413.875,302.375,0.004568106312292359,-299.625,0.20417422867513613,-35.08,6.545454545454546,7.625,6.545454545454546,7.625,81,2709.0,310.0,0.029900332225913623,-292.0,6.828493647912886,256.92,218.9090909090909,299.625,218.9090909090909,299.625,33.44444444444444,292.0,90601.0
37.5,0.835,0.04,0,120.0,5,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.03260869565217391,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,4,6,0,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.3888888888888889,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1482.25,70.6475,40.335,20.980926430517712,36.665,40.04,39.54,37.01923076923077,37.46,38.5,39.5,38.5,37.5,4658.5,159.5,0.3181818181818182,-82.5,0.04766233766233766,-36.665,3.367225,1.9084,2.875,1.7644230769230769,0.7949999999999999,1.835,2.835,1.835,0.835,222.035,122.835,0.015165289256198347,-119.165,0.027012987012987013,-37.46,0.5667574931880109,-0.7949999999999999,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,125.84,122.04,0.00859504132231405,-119.96,0.025974025974025976,-37.5,0.5449591280653951,-0.835,0.9615384615384615,-0.040000000000000036,1,121.0,122.0,0.008264462809917356,-120.0,3.142857142857143,82.5,65.9400544959128,119.165,116.34615384615384,119.96,121.0,120.0,14641.0
25.0,0.875,1.04,0,160.0,5860,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,13,3,1,0,1,0,0.5176470588235295,0.0,0.5106888361045131,0.16129032258064516,0.3805309734513274,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,676.0,48.75,27.875,13.866666666666667,24.125,53.04,28.04,12.745098039215685,23.96,26.0,27.0,26.0,25.0,4186.0,187.0,0.16149068322981366,-135.0,0.07211538461538461,-24.125,3.515625,3.825,3.915,0.9191176470588235,-0.16500000000000004,1.875,2.875,1.875,0.875,301.875,162.875,0.011645962732919254,-159.125,0.07846153846153846,-23.96,1.088,0.16500000000000004,4.1616,2.04,3.04,2.04,1.04,328.44,163.04,0.01267080745341615,-158.96,0.038461538461538464,-25.0,0.5333333333333333,-0.875,0.49019607843137253,-1.04,1,161.0,162.0,0.006211180124223602,-160.0,6.1923076923076925,135.0,85.86666666666666,159.125,78.92156862745098,158.96,161.0,160.0,25921.0
47.83,4.165,0.085,0,520.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,13,0,0,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.5319148936170213,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,2384.3689,252.20695,53.995,9.454017424975799,43.665,52.980549999999994,49.915,45.004608294930875,47.745,48.83,49.83,48.83,47.83,25440.43,569.83,0.09372360844529751,-472.17,0.1057751382346918,-43.665,26.677225,5.604025,6.25,4.760368663594471,4.08,5.165,6.165,5.165,4.165,2690.965,526.165,0.009913627639155471,-515.835,0.022219946754044644,-47.745,0.2100677637947725,-4.08,1.177225,1.085,2.085,1.085,0.08499999999999996,565.285,522.085,0.0020825335892514394,-519.915,0.02047921359819783,-47.83,0.1936108422071636,-4.165,0.9216589861751152,-0.08499999999999996,1,521.0,522.0,0.0019193857965451055,-520.0,10.66967028466107,472.17,100.87124878993224,515.835,480.184331797235,519.915,521.0,520.0,271441.0
34.17,9.17,4.5,12,0.0,221,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,6,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.5655737704918032,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1236.9289,357.6789,45.34,3.458210422812193,25.0,193.435,40.67,6.3945454545454545,29.67,457.21000000000004,48.17,2.7053846153846157,22.17,35.17,36.17,35.17,34.17,0.2891669036110321,-25.0,103.4289,55.935,15.67,1.8490909090909091,4.67,132.21,23.17,0.7823076923076923,-2.83,10.17,11.17,10.17,9.17,0.15638328120557293,-29.67,0.5408062930186824,-4.67,30.25,71.5,18.5,0.4230769230769231,-7.5,5.5,6.5,5.5,4.5,0.3696332101222633,-22.17,1.2782694198623403,2.83,2.3636363636363638,7.5,169,13.0,14.0,13.0,12.0,0.028433323855558714,-34.17,0.09832841691248771,-9.17,0.18181818181818182,-4.5,0.07692307692307693,-12.0,1.0
37.5,1.75,0.25,0,164.0,400,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,1,0,1,0,0.5680628272251309,0.5106888361045131,0.0,0.5655737704918032,0.5319148936170213,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,1482.25,105.875,41.25,14.0,35.75,48.125,39.75,30.8,37.25,38.5,39.5,38.5,37.5,6352.5,203.5,0.23333333333333334,-126.5,0.07142857142857142,-35.75,7.5625,3.4375,4.0,2.2,1.5,2.75,3.75,2.75,1.75,453.75,167.75,0.016666666666666666,-162.25,0.032467532467532464,-37.25,0.45454545454545453,-1.5,1.5625,1.25,2.25,1.25,0.25,206.25,166.25,0.007575757575757576,-163.75,0.025974025974025976,-37.5,0.36363636363636365,-1.75,0.8,-0.25,1,165.0,166.0,0.006060606060606061,-164.0,4.285714285714286,126.5,60.0,162.25,132.0,163.75,165.0,164.0,27225.0
24.08,9.0,0.25,0,0.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07608695652173914,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,6,0,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.6190476190476191,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,629.0063999999999,250.79999999999998,35.08,2.508,15.079999999999998,31.349999999999998,26.33,20.064,23.83,25.08,26.08,25.08,24.08,25.08,26.08,25.08,24.08,0.39872408293460926,-15.079999999999998,100.0,12.5,11.25,8.0,8.75,10.0,11.0,10.0,9.0,10.0,11.0,10.0,9.0,0.04984051036682616,-23.83,0.125,-8.75,1.5625,1.25,2.25,1.25,0.25,1.25,2.25,1.25,0.25,0.03987240829346093,-24.08,0.1,-9.0,0.8,-0.25,1,1.0,2.0,1.0,0.0,0.03987240829346093,-24.08,0.1,-9.0,0.8,-0.25,1.0,0.0,1.0
57.08,0.335,1.0,0,252.0,2197,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,6,0,1,0,1,0,0.5176470588235295,0.0,0.5106888361045131,0.7446808510638298,0.5319148936170213,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,3373.2864,77.5368,59.415,43.50561797752809,56.745,116.16,60.08,29.04,56.08,58.08,59.08,58.08,57.08,14694.24,311.08,0.22956521739130434,-194.92000000000002,0.022985537190082644,-56.745,1.782225,2.67,3.335,0.6675,-0.665,1.335,2.335,1.335,0.33499999999999996,337.755,254.335,0.005276679841897233,-251.665,0.03443526170798898,-56.08,1.4981273408239701,0.665,4.0,2.0,3.0,2.0,1.0,506.0,255.0,0.007905138339920948,-251.0,0.01721763085399449,-57.08,0.7490636704119851,-0.33499999999999996,0.5,-1.0,1,253.0,254.0,0.003952569169960474,-252.0,4.356060606060606,194.92000000000002,189.5131086142322,251.665,126.5,251.0,253.0,252.0,64009.0
52.17,0.0,0.0,0,0.0,0,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,5,2,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.8604651162790697,0.8478260869565217,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,2827.0489000000002,53.17,54.17,53.17,52.17,53.17,54.17,53.17,52.17,53.17,54.17,53.17,52.17,53.17,54.17,53.17,52.17,0.018807598269700958,-52.17,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.018807598269700958,-52.17,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.018807598269700958,-52.17,1.0,0.0,1.0,0.0,1,1.0,2.0,1.0,0.0,0.018807598269700958,-52.17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
28.17,5.0,8.5,0,0.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07608695652173914,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,6,1,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.6190476190476191,0.5,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,850.8889000000001,175.02,35.17,4.861666666666667,23.17,277.115,38.67,3.0705263157894738,19.67,29.17,30.17,29.17,28.17,29.17,30.17,29.17,28.17,0.2056907781967775,-23.17,36.0,57.0,15.5,0.631578947368421,-3.5,6.0,7.0,6.0,5.0,6.0,7.0,6.0,5.0,0.32567706547823105,-19.67,1.5833333333333333,3.5,90.25,9.5,10.5,9.5,8.5,9.5,10.5,9.5,8.5,0.03428179636612958,-28.17,0.16666666666666666,-5.0,0.10526315789473684,-8.5,1,1.0,2.0,1.0,0.0,0.03428179636612958,-28.17,0.16666666666666666,-5.0,0.10526315789473684,-8.5,1.0,0.0,1.0
48.58,6.5,6.0,0,350.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,10,3,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.3484848484848485,0.3805309734513274,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,2458.1764,371.84999999999997,57.08,6.610666666666666,42.08,347.06,56.58,7.082857142857143,42.58,49.58,50.58,49.58,48.58,17402.579999999998,400.58,0.14125356125356126,-301.42,0.15127067365873337,-42.08,56.25,52.5,14.5,1.0714285714285714,0.5,7.5,8.5,7.5,6.5,2632.5,358.5,0.021367521367521368,-343.5,0.14118596208148448,-42.58,0.9333333333333333,-0.5,49.0,7.0,8.0,7.0,6.0,2457.0,358.0,0.019943019943019943,-344.0,0.02016942315449778,-48.58,0.13333333333333333,-6.5,0.14285714285714285,-6.0,1,351.0,352.0,0.002849002849002849,-350.0,7.079467527228721,301.42,46.8,343.5,50.142857142857146,344.0,351.0,350.0,123201.0
30.67,2.5,2.25,0,340.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,2,3,0,0,1,2,0.5680628272251309,0.0,0.5106888361045131,0.2413793103448276,0.3805309734513274,0.924812030075188,0.7554858934169278,0.5433070866141733,0.7291666666666666,1002.9889000000001,110.845,35.17,9.04857142857143,28.17,102.92750000000001,34.92,9.744615384615384,28.42,31.67,32.67,31.67,30.67,10799.470000000001,372.67,0.09287390029325514,-309.33,0.11051468266498263,-28.17,12.25,11.375,6.75,1.0769230769230769,0.25,3.5,4.5,3.5,2.5,1193.5,344.5,0.010263929618768328,-337.5,0.10262077676034101,-28.42,0.9285714285714286,-0.25,10.5625,3.25,4.25,3.25,2.25,1108.25,344.25,0.009530791788856305,-337.75,0.031575623618566466,-30.67,0.2857142857142857,-2.5,0.3076923076923077,-2.25,1,341.0,342.0,0.002932551319648094,-340.0,10.767287653931165,309.33,97.42857142857143,337.5,104.92307692307692,337.75,341.0,340.0,116281.0
20.0,1.25,0.125,0,140.0,4,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07246376811594203,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,8,6,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.725,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,441.0,47.25,23.25,9.333333333333334,18.75,23.625,22.125,18.666666666666668,19.875,21.0,22.0,21.0,20.0,2961.0,162.0,0.14893617021276595,-120.0,0.10714285714285714,-18.75,5.0625,2.53125,3.375,2.0,1.125,2.25,3.25,2.25,1.25,317.25,143.25,0.015957446808510637,-138.75,0.05357142857142857,-19.875,0.5,-1.125,1.265625,1.125,2.125,1.125,0.125,158.625,142.125,0.007978723404255319,-139.875,0.047619047619047616,-20.0,0.4444444444444444,-1.25,0.8888888888888888,-0.125,1,141.0,142.0,0.0070921985815602835,-140.0,6.714285714285714,120.0,62.666666666666664,138.75,125.33333333333333,139.875,141.0,140.0,19881.0
20.67,3.0,0.165,3,100.0,6,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,10,6,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.3484848484848485,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,469.5889000000001,86.68,25.67,5.4175,17.67,25.24555,22.835,18.600858369098713,20.505000000000003,86.68,25.67,5.4175,17.67,2188.67,122.67,0.21455445544554458,-79.33,0.18458698661744347,-17.67,16.0,4.66,5.165,3.4334763948497855,2.835,16.0,8.0,1.0,0.0,404.0,105.0,0.039603960396039604,-97.0,0.053760959852330405,-20.505000000000003,0.29125,-2.835,1.3572250000000001,4.66,5.165,0.29125,-2.835,117.665,102.165,0.011534653465346534,-99.835,0.18458698661744347,-17.67,1.0,0.0,3.4334763948497855,2.835,16,404.0,105.0,0.039603960396039604,-97.0,4.660821412090447,79.33,25.25,97.0,86.69527896995707,99.835,25.25,97.0,10201.0
32.08,4.0,1.5,0,120.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.05253623188405797,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,2,6,0,0,1,0,0.5680628272251309,0.5106888361045131,0.0,0.2413793103448276,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,1094.2864,165.39999999999998,38.08,6.616,28.08,82.69999999999999,35.58,13.232,30.58,33.08,34.08,33.08,32.08,4002.68,154.07999999999998,0.2733884297520661,-87.92,0.15114873035066506,-28.08,25.0,12.5,7.5,2.0,2.5,5.0,6.0,5.0,4.0,605.0,126.0,0.04132231404958678,-116.0,0.07557436517533253,-30.58,0.5,-2.5,6.25,2.5,3.5,2.5,1.5,302.5,123.5,0.02066115702479339,-118.5,0.030229746070133012,-32.08,0.2,-4.0,0.4,-1.5,1,121.0,122.0,0.008264462809917356,-120.0,3.6577992744860945,87.92,24.2,116.0,48.4,118.5,121.0,120.0,14641.0
